"ámbitos territoriales","año de nacimiento","sexo","2025/01/01"
"Elduain","1917","Total",0
"Elduain","1916","Total",0
"Elduain","1915","Total",0
"Elduain","1914","Total",0
"Elduain","1913","Total",0
"Elduain","1912","Total",0
"Elduain","1911","Total",0
"Elduain","1910","Total",0
"Elduain","1909","Total",0
"Elduain","1908","Total",0
"Elduain","1907","Total",0
"Elduain","1906","Total",0
"Elduain","1905","Total",0
"Elduain","1904","Total",0
"Elduain","1903","Total",0
"Elduain","1902","Total",0
"Elduain","1901","Total",0
"Elduain","1900","Total",0
"Elduain","1899","Total",0
"Elduain","1898","Total",0
"Elduain","1897","Total",0
"Elduain","1896","Total",0
"Elduain","<= 1895","Total",0
"Elgeta","1949","Total",9
"Elgeta","1948","Total",4
"Elgeta","1947","Total",11
"Elgeta","1946","Total",10
"Elgeta","1945","Total",10
"Elgeta","1944","Total",9
"Elgeta","1943","Total",8
"Elgeta","1942","Total",6
"Elgeta","1941","Total",2
"Elgeta","1940","Total",7
"Elgeta","1939","Total",5
"Elgeta","1938","Total",3
"Elgeta","1937","Total",4
"Elgeta","1936","Total",3
"Elgeta","1935","Total",3
"Elgeta","1934","Total",2
"Elgeta","1933","Total",3
"Elgeta","1932","Total",3
"Elgeta","1931","Total",1
"Elgeta","1930","Total",2
"Elgeta","1929","Total",2
"Elgeta","1928","Total",0
"Elgeta","1927","Total",1
"Elgeta","1926","Total",0
"Elgeta","1925","Total",0
"Elgeta","1924","Total",0
"Elgeta","1923","Total",0
"Elgeta","1922","Total",0
"Elgeta","1921","Total",0
"Elgeta","1920","Total",0
"Elgeta","1919","Total",0
"Elgeta","1918","Total",0
"Elgeta","1917","Total",0
"Elgeta","1916","Total",0
"Elgeta","1915","Total",0
"Elgeta","1914","Total",0
"Elgeta","1913","Total",0
"Elgeta","1912","Total",0
"Elgeta","1911","Total",0
"Elgeta","1910","Total",0
"Elgeta","1909","Total",0
"Elgeta","1908","Total",0
"Elgeta","1907","Total",0
"Elgeta","1906","Total",0
"Elgeta","1905","Total",0
"Elgeta","1904","Total",0
"Elgeta","1903","Total",0
"Elgeta","1902","Total",0
"Elgeta","1901","Total",0
"Elgeta","1900","Total",0
"Elgeta","1899","Total",0
"Elgeta","1898","Total",0
"Elgeta","1897","Total",0
"Elgeta","1896","Total",0
"Elgeta","<= 1895","Total",0
"Elgoibar","1949","Total",104
"Elgoibar","1948","Total",111
"Elgoibar","1947","Total",112
"Elgoibar","1946","Total",93
"Elgoibar","1945","Total",109
"Elgoibar","1944","Total",93
"Elgoibar","1943","Total",80
"Elgoibar","1942","Total",64
"Elgoibar","1941","Total",74
"Elgoibar","1940","Total",83
"Elgoibar","1939","Total",61
"Elgoibar","1938","Total",45
"Elgoibar","1937","Total",62
"Elgoibar","1936","Total",51
"Elgoibar","1935","Total",60
"Elgoibar","1934","Total",55
"Elgoibar","1933","Total",44
"Elgoibar","1932","Total",37
"Elgoibar","1931","Total",28
"Elgoibar","1930","Total",15
"Elgoibar","1929","Total",13
"Elgoibar","1928","Total",13
"Elgoibar","1927","Total",5
"Elgoibar","1926","Total",2
"Elgoibar","1925","Total",3
"Elgoibar","1924","Total",1
"Elgoibar","1923","Total",1
"Elgoibar","1922","Total",1
"Elgoibar","1921","Total",0
"Elgoibar","1920","Total",0
"Elgoibar","1919","Total",0
"Elgoibar","1918","Total",0
"Elgoibar","1917","Total",0
"Elgoibar","1916","Total",0
"Elgoibar","1915","Total",0
"Elgoibar","1914","Total",0
"Elgoibar","1913","Total",0
"Elgoibar","1912","Total",0
"Elgoibar","1911","Total",0
"Elgoibar","1910","Total",0
"Elgoibar","1909","Total",0
"Elgoibar","1908","Total",0
"Elgoibar","1907","Total",0
"Elgoibar","1906","Total",0
"Elgoibar","1905","Total",0
"Elgoibar","1904","Total",0
"Elgoibar","1903","Total",0
"Elgoibar","1902","Total",0
"Elgoibar","1901","Total",0
"Elgoibar","1900","Total",0
"Elgoibar","1899","Total",0
"Elgoibar","1898","Total",0
"Elgoibar","1897","Total",0
"Elgoibar","1896","Total",0
"Elgoibar","<= 1895","Total",0
"Errenteria","1949","Total",448
"Errenteria","1948","Total",463
"Errenteria","1947","Total",453
"Errenteria","1946","Total",441
"Errenteria","1945","Total",465
"Errenteria","1944","Total",385
"Errenteria","1943","Total",355
"Errenteria","1942","Total",276
"Errenteria","1941","Total",237
"Errenteria","1940","Total",266
"Errenteria","1939","Total",183
"Errenteria","1938","Total",172
"Errenteria","1937","Total",193
"Errenteria","1936","Total",209
"Errenteria","1935","Total",164
"Errenteria","1934","Total",141
"Errenteria","1933","Total",122
"Errenteria","1932","Total",118
"Errenteria","1931","Total",85
"Errenteria","1930","Total",68
"Errenteria","1929","Total",40
"Errenteria","1928","Total",32
"Errenteria","1927","Total",27
"Errenteria","1926","Total",10
"Errenteria","1925","Total",7
"Errenteria","1924","Total",9
"Errenteria","1923","Total",1
"Errenteria","1922","Total",1
"Errenteria","1921","Total",0
"Errenteria","1920","Total",1
"Errenteria","1919","Total",0
"Errenteria","1918","Total",0
"Errenteria","1917","Total",0
"Errenteria","1916","Total",0
"Errenteria","1915","Total",0
"Errenteria","1914","Total",0
"Errenteria","1913","Total",0
"Errenteria","1912","Total",0
"Errenteria","1911","Total",0
"Errenteria","1910","Total",0
"Errenteria","1909","Total",0
"Errenteria","1908","Total",0
"Errenteria","1907","Total",0
"Errenteria","1906","Total",0
"Errenteria","1905","Total",0
"Errenteria","1904","Total",0
"Errenteria","1903","Total",0
"Errenteria","1902","Total",0
"Errenteria","1901","Total",0
"Errenteria","1900","Total",0
"Errenteria","1899","Total",0
"Errenteria","1898","Total",0
"Errenteria","1897","Total",0
"Errenteria","1896","Total",0
"Errenteria","<= 1895","Total",0
"Errezil","1949","Total",5
"Errezil","1948","Total",3
"Errezil","1947","Total",4
"Errezil","1946","Total",1
"Errezil","1945","Total",5
"Errezil","1944","Total",6
"Errezil","1943","Total",2
"Errezil","1942","Total",2
"Errezil","1941","Total",1
"Errezil","1940","Total",5
"Errezil","1939","Total",1
"Errezil","1938","Total",3
"Errezil","1937","Total",1
"Errezil","1936","Total",1
"Errezil","1935","Total",2
"Errezil","1934","Total",2
"Errezil","1933","Total",3
"Errezil","1932","Total",2
"Errezil","1931","Total",1
"Errezil","1930","Total",2
"Errezil","1929","Total",0
"Errezil","1928","Total",1
"Errezil","1927","Total",0
"Errezil","1926","Total",0
"Errezil","1925","Total",0
"Errezil","1924","Total",1
"Errezil","1923","Total",0
"Errezil","1922","Total",0
"Errezil","1921","Total",0
"Errezil","1920","Total",0
"Errezil","1919","Total",0
"Errezil","1918","Total",0
"Errezil","1917","Total",0
"Errezil","1916","Total",0
"Errezil","1915","Total",0
"Errezil","1914","Total",0
"Errezil","1913","Total",0
"Errezil","1912","Total",0
"Errezil","1911","Total",0
"Errezil","1910","Total",0
"Errezil","1909","Total",0
"Errezil","1908","Total",0
"Errezil","1907","Total",0
"Errezil","1906","Total",0
"Errezil","1905","Total",0
"Errezil","1904","Total",0
"Errezil","1903","Total",0
"Errezil","1902","Total",0
"Errezil","1901","Total",0
"Errezil","1900","Total",0
"Errezil","1899","Total",0
"Errezil","1898","Total",0
"Errezil","1897","Total",0
"Errezil","1896","Total",0
"Errezil","<= 1895","Total",0
"Eskoriatza","1949","Total",45
"Eskoriatza","1948","Total",44
"Eskoriatza","1947","Total",42
"Eskoriatza","1946","Total",46
"Eskoriatza","1945","Total",42
"Eskoriatza","1944","Total",30
"Eskoriatza","1943","Total",27
"Eskoriatza","1942","Total",24
"Eskoriatza","1941","Total",34
"Eskoriatza","1940","Total",17
"Eskoriatza","1939","Total",17
"Eskoriatza","1938","Total",19
"Eskoriatza","1937","Total",16
"Eskoriatza","1936","Total",13
"Eskoriatza","1935","Total",22
"Eskoriatza","1934","Total",22
"Eskoriatza","1933","Total",12
"Eskoriatza","1932","Total",6
"Eskoriatza","1931","Total",5
"Eskoriatza","1930","Total",5
"Eskoriatza","1929","Total",1
"Eskoriatza","1928","Total",2
"Eskoriatza","1927","Total",2
"Eskoriatza","1926","Total",2
"Eskoriatza","1925","Total",1
"Eskoriatza","1924","Total",1
"Eskoriatza","1923","Total",0
"Eskoriatza","1922","Total",0
"Eskoriatza","1921","Total",0
"Eskoriatza","1920","Total",0
"Eskoriatza","1919","Total",0
"Eskoriatza","1918","Total",0
"Eskoriatza","1917","Total",0
"Eskoriatza","1916","Total",0
"Eskoriatza","1915","Total",0
"Eskoriatza","1914","Total",0
"Eskoriatza","1913","Total",0
"Eskoriatza","1912","Total",0
"Eskoriatza","1911","Total",0
"Eskoriatza","1910","Total",0
"Eskoriatza","1909","Total",0
"Eskoriatza","1908","Total",0
"Eskoriatza","1907","Total",0
"Eskoriatza","1906","Total",0
"Eskoriatza","1905","Total",0
"Eskoriatza","1904","Total",0
"Eskoriatza","1903","Total",0
"Eskoriatza","1902","Total",0
"Eskoriatza","1901","Total",0
"Eskoriatza","1900","Total",0
"Eskoriatza","1899","Total",0
"Eskoriatza","1898","Total",0
"Eskoriatza","1897","Total",0
"Eskoriatza","1896","Total",0
"Eskoriatza","<= 1895","Total",0
"Ezkio-Itsaso","1949","Total",8
"Ezkio-Itsaso","1948","Total",5
"Ezkio-Itsaso","1947","Total",8
"Ezkio-Itsaso","1946","Total",6
"Ezkio-Itsaso","1945","Total",6
"Ezkio-Itsaso","1944","Total",8
"Ezkio-Itsaso","1943","Total",3
"Ezkio-Itsaso","1942","Total",3
"Ezkio-Itsaso","1941","Total",2
"Ezkio-Itsaso","1940","Total",3
"Ezkio-Itsaso","1939","Total",6
"Ezkio-Itsaso","1938","Total",7
"Ezkio-Itsaso","1937","Total",2
"Ezkio-Itsaso","1936","Total",3
"Ezkio-Itsaso","1935","Total",3
"Ezkio-Itsaso","1934","Total",4
"Ezkio-Itsaso","1933","Total",2
"Ezkio-Itsaso","1932","Total",3
"Ezkio-Itsaso","1931","Total",0
"Ezkio-Itsaso","1930","Total",0
"Ezkio-Itsaso","1929","Total",0
"Ezkio-Itsaso","1928","Total",0
"Ezkio-Itsaso","1927","Total",1
"Ezkio-Itsaso","1926","Total",0
"Ezkio-Itsaso","1925","Total",0
"Ezkio-Itsaso","1924","Total",0
"Ezkio-Itsaso","1923","Total",0
"Ezkio-Itsaso","1922","Total",0
"Ezkio-Itsaso","1921","Total",0
"Ezkio-Itsaso","1920","Total",0
"Ezkio-Itsaso","1919","Total",0
"Ezkio-Itsaso","1918","Total",0
"Ezkio-Itsaso","1917","Total",0
"Ezkio-Itsaso","1916","Total",0
"Ezkio-Itsaso","1915","Total",0
"Ezkio-Itsaso","1914","Total",0
"Ezkio-Itsaso","1913","Total",0
"Ezkio-Itsaso","1912","Total",0
"Ezkio-Itsaso","1911","Total",0
"Ezkio-Itsaso","1910","Total",0
"Ezkio-Itsaso","1909","Total",0
"Ezkio-Itsaso","1908","Total",0
"Ezkio-Itsaso","1907","Total",0
"Ezkio-Itsaso","1906","Total",0
"Ezkio-Itsaso","1905","Total",0
"Ezkio-Itsaso","1904","Total",0
"Ezkio-Itsaso","1903","Total",0
"Ezkio-Itsaso","1902","Total",0
"Ezkio-Itsaso","1901","Total",0
"Ezkio-Itsaso","1900","Total",0
"Ezkio-Itsaso","1899","Total",0
"Ezkio-Itsaso","1898","Total",0
"Ezkio-Itsaso","1897","Total",0
"Ezkio-Itsaso","1896","Total",0
"Ezkio-Itsaso","<= 1895","Total",0
"Gabiria","1949","Total",3
"Gabiria","1948","Total",0
"Gabiria","1947","Total",7
"Gabiria","1946","Total",6
"Gabiria","1945","Total",3
"Gabiria","1944","Total",3
"Gabiria","1943","Total",2
"Gabiria","1942","Total",3
"Gabiria","1941","Total",3
"Gabiria","1940","Total",3
"Gabiria","1939","Total",5
"Gabiria","1938","Total",0
"Gabiria","1937","Total",1
"Gabiria","1936","Total",1
"Gabiria","1935","Total",4
"Gabiria","1934","Total",1
"Gabiria","1933","Total",2
"Gabiria","1932","Total",1
"Gabiria","1931","Total",0
"Gabiria","1930","Total",2
"Gabiria","1929","Total",1
"Gabiria","1928","Total",0
"Gabiria","1927","Total",1
"Gabiria","1926","Total",0
"Gabiria","1925","Total",0
"Gabiria","1924","Total",2
"Gabiria","1923","Total",0
"Gabiria","1922","Total",1
"Gabiria","1921","Total",0
"Gabiria","1920","Total",0
"Gabiria","1919","Total",0
"Gabiria","1918","Total",0
"Gabiria","1917","Total",0
"Gabiria","1916","Total",0
"Gabiria","1915","Total",0
"Gabiria","1914","Total",0
"Gabiria","1913","Total",0
"Gabiria","1912","Total",0
"Gabiria","1911","Total",0
"Gabiria","1910","Total",0
"Gabiria","1909","Total",0
"Gabiria","1908","Total",0
"Gabiria","1907","Total",0
"Gabiria","1906","Total",0
"Gabiria","1905","Total",0
"Gabiria","1904","Total",0
"Gabiria","1903","Total",0
"Gabiria","1902","Total",0
"Gabiria","1901","Total",0
"Gabiria","1900","Total",0
"Gabiria","1899","Total",0
"Gabiria","1898","Total",0
"Gabiria","1897","Total",0
"Gabiria","1896","Total",0
"Gabiria","<= 1895","Total",0
"Gaintza","1949","Total",0
"Gaintza","1948","Total",2
"Gaintza","1947","Total",0
"Gaintza","1946","Total",0
"Gaintza","1945","Total",1
"Gaintza","1944","Total",0
"Gaintza","1943","Total",1
"Gaintza","1942","Total",0
"Gaintza","1941","Total",2
"Gaintza","1940","Total",0
"Gaintza","1939","Total",0
"Gaintza","1938","Total",0
"Gaintza","1937","Total",1
"Gaintza","1936","Total",2
"Gaintza","1935","Total",2
"Gaintza","1934","Total",2
"Gaintza","1933","Total",0
"Gaintza","1932","Total",0
"Gaintza","1931","Total",0
"Gaintza","1930","Total",0
"Gaintza","1929","Total",0
"Gaintza","1928","Total",0
"Gaintza","1927","Total",0
"Gaintza","1926","Total",0
"Gaintza","1925","Total",0
"Gaintza","1924","Total",0
"Gaintza","1923","Total",0
"Gaintza","1922","Total",0
"Gaintza","1921","Total",0
"Gaintza","1920","Total",0
"Gaintza","1919","Total",0
"Gaintza","1918","Total",0
"Gaintza","1917","Total",0
"Gaintza","1916","Total",0
"Gaintza","1915","Total",0
"Gaintza","1914","Total",0
"Gaintza","1913","Total",0
"Gaintza","1912","Total",0
"Gaintza","1911","Total",0
"Gaintza","1910","Total",0
"Gaintza","1909","Total",0
"Gaintza","1908","Total",0
"Gaintza","1907","Total",0
"Gaintza","1906","Total",0
"Gaintza","1905","Total",0
"Gaintza","1904","Total",0
"Gaintza","1903","Total",0
"Gaintza","1902","Total",0
"Gaintza","1901","Total",0
"Gaintza","1900","Total",0
"Gaintza","1899","Total",0
"Gaintza","1898","Total",0
"Gaintza","1897","Total",0
"Gaintza","1896","Total",0
"Gaintza","<= 1895","Total",0
"Gaztelu","1949","Total",1
"Gaztelu","1948","Total",2
"Gaztelu","1947","Total",0
"Gaztelu","1946","Total",2
"Gaztelu","1945","Total",0
"Gaztelu","1944","Total",1
"Gaztelu","1943","Total",0
"Gaztelu","1942","Total",0
"Gaztelu","1941","Total",0
"Gaztelu","1940","Total",0
"Gaztelu","1939","Total",0
"Gaztelu","1938","Total",1
"Gaztelu","1937","Total",2
"Gaztelu","1936","Total",0
"Gaztelu","1935","Total",2
"Gaztelu","1934","Total",0
"Gaztelu","1933","Total",0
"Gaztelu","1932","Total",0
"Gaztelu","1931","Total",0
"Gaztelu","1930","Total",0
"Gaztelu","1929","Total",0
"Gaztelu","1928","Total",0
"Gaztelu","1927","Total",0
"Gaztelu","1926","Total",0
"Gaztelu","1925","Total",0
"Gaztelu","1924","Total",0
"Gaztelu","1923","Total",0
"Gaztelu","1922","Total",0
"Gaztelu","1921","Total",0
"Gaztelu","1920","Total",0
"Gaztelu","1919","Total",0
"Gaztelu","1918","Total",0
"Gaztelu","1917","Total",0
"Gaztelu","1916","Total",0
"Gaztelu","1915","Total",0
"Gaztelu","1914","Total",0
"Gaztelu","1913","Total",0
"Gaztelu","1912","Total",0
"Gaztelu","1911","Total",0
"Gaztelu","1910","Total",0
"Gaztelu","1909","Total",0
"Gaztelu","1908","Total",0
"Gaztelu","1907","Total",0
"Gaztelu","1906","Total",0
"Gaztelu","1905","Total",0
"Gaztelu","1904","Total",0
"Gaztelu","1903","Total",0
"Gaztelu","1902","Total",0
"Gaztelu","1901","Total",0
"Gaztelu","1900","Total",0
"Gaztelu","1899","Total",0
"Gaztelu","1898","Total",0
"Gaztelu","1897","Total",0
"Gaztelu","1896","Total",0
"Gaztelu","<= 1895","Total",0
"Getaria","1949","Total",32
"Getaria","1948","Total",30
"Getaria","1947","Total",26
"Getaria","1946","Total",29
"Getaria","1945","Total",19
"Getaria","1944","Total",17
"Getaria","1943","Total",30
"Getaria","1942","Total",20
"Getaria","1941","Total",18
"Getaria","1940","Total",10
"Getaria","1939","Total",10
"Getaria","1938","Total",8
"Getaria","1937","Total",6
"Getaria","1936","Total",10
"Getaria","1935","Total",7
"Getaria","1934","Total",6
"Getaria","1933","Total",4
"Getaria","1932","Total",4
"Getaria","1931","Total",5
"Getaria","1930","Total",5
"Getaria","1929","Total",1
"Getaria","1928","Total",3
"Getaria","1927","Total",1
"Getaria","1926","Total",0
"Getaria","1925","Total",0
"Getaria","1924","Total",0
"Getaria","1923","Total",0
"Getaria","1922","Total",0
"Getaria","1921","Total",0
"Getaria","1920","Total",0
"Getaria","1919","Total",0
"Getaria","1918","Total",0
"Getaria","1917","Total",0
"Getaria","1916","Total",0
"Getaria","1915","Total",0
"Getaria","1914","Total",0
"Getaria","1913","Total",0
"Getaria","1912","Total",0
"Getaria","1911","Total",0
"Getaria","1910","Total",0
"Getaria","1909","Total",0
"Getaria","1908","Total",0
"Getaria","1907","Total",0
"Getaria","1906","Total",0
"Getaria","1905","Total",0
"Getaria","1904","Total",0
"Getaria","1903","Total",0
"Getaria","1902","Total",0
"Getaria","1901","Total",0
"Getaria","1900","Total",0
"Getaria","1899","Total",0
"Getaria","1898","Total",0
"Getaria","1897","Total",0
"Getaria","1896","Total",0
"Getaria","<= 1895","Total",0
"Hernani","1949","Total",217
"Hernani","1948","Total",196
"Hernani","1947","Total",171
"Hernani","1946","Total",173
"Hernani","1945","Total",176
"Hernani","1944","Total",162
"Hernani","1943","Total",141
"Hernani","1942","Total",119
"Hernani","1941","Total",117
"Hernani","1940","Total",115
"Hernani","1939","Total",79
"Hernani","1938","Total",93
"Hernani","1937","Total",89
"Hernani","1936","Total",84
"Hernani","1935","Total",83
"Hernani","1934","Total",60
"Hernani","1933","Total",56
"Hernani","1932","Total",50
"Hernani","1931","Total",41
"Hernani","1930","Total",27
"Hernani","1929","Total",19
"Hernani","1928","Total",13
"Hernani","1927","Total",5
"Hernani","1926","Total",2
"Hernani","1925","Total",5
"Hernani","1924","Total",4
"Hernani","1923","Total",1
"Hernani","1922","Total",0
"Hernani","1921","Total",0
"Hernani","1920","Total",0
"Hernani","1919","Total",0
"Hernani","1918","Total",0
"Hernani","1917","Total",0
"Hernani","1916","Total",0
"Hernani","1915","Total",0
"Hernani","1914","Total",0
"Hernani","1913","Total",0
"Hernani","1912","Total",0
"Hernani","1911","Total",0
"Hernani","1910","Total",0
"Hernani","1909","Total",0
"Hernani","1908","Total",0
"Hernani","1907","Total",0
"Hernani","1906","Total",0
"Hernani","1905","Total",0
"Hernani","1904","Total",0
"Hernani","1903","Total",0
"Hernani","1902","Total",0
"Hernani","1901","Total",0
"Hernani","1900","Total",0
"Hernani","1899","Total",0
"Hernani","1898","Total",0
"Hernani","1897","Total",0
"Hernani","1896","Total",0
"Hernani","<= 1895","Total",0
"Hernialde","1949","Total",5
"Hernialde","1948","Total",2
"Hernialde","1947","Total",3
"Hernialde","1946","Total",1
"Hernialde","1945","Total",4
"Hernialde","1944","Total",2
"Hernialde","1943","Total",3
"Hernialde","1942","Total",1
"Hernialde","1941","Total",1
"Hernialde","1940","Total",1
"Hernialde","1939","Total",0
"Hernialde","1938","Total",1
"Hernialde","1937","Total",0
"Hernialde","1936","Total",2
"Hernialde","1935","Total",0
"Hernialde","1934","Total",0
"Hernialde","1933","Total",1
"Hernialde","1932","Total",0
"Hernialde","1931","Total",0
"Hernialde","1930","Total",0
"Hernialde","1929","Total",0
"Hernialde","1928","Total",0
"Hernialde","1927","Total",0
"Hernialde","1926","Total",0
"Hernialde","1925","Total",0
"Hernialde","1924","Total",0
"Hernialde","1923","Total",0
"Hernialde","1922","Total",0
"Hernialde","1921","Total",0
"Hernialde","1920","Total",0
"Hernialde","1919","Total",0
"Hernialde","1918","Total",0
"Hernialde","1917","Total",0
"Hernialde","1916","Total",0
"Hernialde","1915","Total",0
"Hernialde","1914","Total",0
"Hernialde","1913","Total",0
"Hernialde","1912","Total",0
"Hernialde","1911","Total",0
"Hernialde","1910","Total",0
"Hernialde","1909","Total",0
"Hernialde","1908","Total",0
"Hernialde","1907","Total",0
"Hernialde","1906","Total",0
"Hernialde","1905","Total",0
"Hernialde","1904","Total",0
"Hernialde","1903","Total",0
"Hernialde","1902","Total",0
"Hernialde","1901","Total",0
"Hernialde","1900","Total",0
"Hernialde","1899","Total",0
"Hernialde","1898","Total",0
"Hernialde","1897","Total",0
"Hernialde","1896","Total",0
"Hernialde","<= 1895","Total",0
"Hondarribia","1949","Total",183
"Hondarribia","1948","Total",191
"Hondarribia","1947","Total",213
"Hondarribia","1946","Total",200
"Hondarribia","1945","Total",186
"Hondarribia","1944","Total",164
"Hondarribia","1943","Total",144
"Hondarribia","1942","Total",124
"Hondarribia","1941","Total",122
"Hondarribia","1940","Total",104
"Hondarribia","1939","Total",88
"Hondarribia","1938","Total",84
"Hondarribia","1937","Total",77
"Hondarribia","1936","Total",72
"Hondarribia","1935","Total",68
"Hondarribia","1934","Total",57
"Hondarribia","1933","Total",41
"Hondarribia","1932","Total",39
"Hondarribia","1931","Total",23
"Hondarribia","1930","Total",28
"Hondarribia","1929","Total",11
"Hondarribia","1928","Total",15
"Hondarribia","1927","Total",8
"Hondarribia","1926","Total",5
"Hondarribia","1925","Total",3
"Hondarribia","1924","Total",1
"Hondarribia","1923","Total",2
"Hondarribia","1922","Total",0
"Hondarribia","1921","Total",0
"Hondarribia","1920","Total",1
"Hondarribia","1919","Total",0
"Hondarribia","1918","Total",0
"Hondarribia","1917","Total",0
"Hondarribia","1916","Total",0
"Hondarribia","1915","Total",0
"Hondarribia","1914","Total",0
"Hondarribia","1913","Total",0
"Hondarribia","1912","Total",0
"Hondarribia","1911","Total",0
"Hondarribia","1910","Total",0
"Hondarribia","1909","Total",0
"Hondarribia","1908","Total",0
"Hondarribia","1907","Total",0
"Hondarribia","1906","Total",0
"Hondarribia","1905","Total",0
"Hondarribia","1904","Total",0
"Hondarribia","1903","Total",0
"Hondarribia","1902","Total",0
"Hondarribia","1901","Total",0
"Hondarribia","1900","Total",0
"Hondarribia","1899","Total",0
"Hondarribia","1898","Total",0
"Hondarribia","1897","Total",0
"Hondarribia","1896","Total",0
"Hondarribia","<= 1895","Total",0
"Ibarra","1949","Total",48
"Ibarra","1948","Total",62
"Ibarra","1947","Total",52
"Ibarra","1946","Total",52
"Ibarra","1945","Total",51
"Ibarra","1944","Total",32
"Ibarra","1943","Total",46
"Ibarra","1942","Total",31
"Ibarra","1941","Total",26
"Ibarra","1940","Total",23
"Ibarra","1939","Total",19
"Ibarra","1938","Total",15
"Ibarra","1937","Total",12
"Ibarra","1936","Total",21
"Ibarra","1935","Total",18
"Ibarra","1934","Total",16
"Ibarra","1933","Total",16
"Ibarra","1932","Total",9
"Ibarra","1931","Total",7
"Ibarra","1930","Total",6
"Ibarra","1929","Total",5
"Ibarra","1928","Total",4
"Ibarra","1927","Total",0
"Ibarra","1926","Total",2
"Ibarra","1925","Total",0
"Ibarra","1924","Total",0
"Ibarra","1923","Total",1
"Ibarra","1922","Total",0
"Ibarra","1921","Total",0
"Ibarra","1920","Total",0
"Ibarra","1919","Total",0
"Ibarra","1918","Total",0
"Ibarra","1917","Total",0
"Ibarra","1916","Total",0
"Ibarra","1915","Total",0
"Ibarra","1914","Total",0
"Ibarra","1913","Total",0
"Ibarra","1912","Total",0
"Ibarra","1911","Total",0
"Ibarra","1910","Total",0
"Ibarra","1909","Total",0
"Ibarra","1908","Total",0
"Ibarra","1907","Total",0
"Ibarra","1906","Total",0
"Ibarra","1905","Total",0
"Ibarra","1904","Total",0
"Ibarra","1903","Total",0
"Ibarra","1902","Total",0
"Ibarra","1901","Total",0
"Ibarra","1900","Total",0
"Ibarra","1899","Total",0
"Ibarra","1898","Total",0
"Ibarra","1897","Total",0
"Ibarra","1896","Total",0
"Ibarra","<= 1895","Total",0
"Idiazabal","1949","Total",19
"Idiazabal","1948","Total",19
"Idiazabal","1947","Total",23
"Idiazabal","1946","Total",24
"Idiazabal","1945","Total",19
"Idiazabal","1944","Total",27
"Idiazabal","1943","Total",17
"Idiazabal","1942","Total",17
"Idiazabal","1941","Total",15
"Idiazabal","1940","Total",15
"Idiazabal","1939","Total",15
"Idiazabal","1938","Total",17
"Idiazabal","1937","Total",15
"Idiazabal","1936","Total",9
"Idiazabal","1935","Total",9
"Idiazabal","1934","Total",10
"Idiazabal","1933","Total",8
"Idiazabal","1932","Total",7
"Idiazabal","1931","Total",4
"Idiazabal","1930","Total",3
"Idiazabal","1929","Total",3
"Idiazabal","1928","Total",2
"Idiazabal","1927","Total",0
"Idiazabal","1926","Total",0
"Idiazabal","1925","Total",2
"Idiazabal","1924","Total",0
"Idiazabal","1923","Total",0
"Idiazabal","1922","Total",0
"Idiazabal","1921","Total",0
"Idiazabal","1920","Total",0
"Idiazabal","1919","Total",0
"Idiazabal","1918","Total",0
"Idiazabal","1917","Total",0
"Idiazabal","1916","Total",0
"Idiazabal","1915","Total",0
"Idiazabal","1914","Total",0
"Idiazabal","1913","Total",0
"Idiazabal","1912","Total",0
"Idiazabal","1911","Total",0
"Idiazabal","1910","Total",0
"Idiazabal","1909","Total",0
"Idiazabal","1908","Total",0
"Idiazabal","1907","Total",0
"Idiazabal","1906","Total",0
"Idiazabal","1905","Total",0
"Idiazabal","1904","Total",0
"Idiazabal","1903","Total",0
"Idiazabal","1902","Total",0
"Idiazabal","1901","Total",0
"Idiazabal","1900","Total",0
"Idiazabal","1899","Total",0
"Idiazabal","1898","Total",0
"Idiazabal","1897","Total",0
"Idiazabal","1896","Total",0
"Idiazabal","<= 1895","Total",0
"Ikaztegieta","1949","Total",2
"Ikaztegieta","1948","Total",1
"Ikaztegieta","1947","Total",10
"Ikaztegieta","1946","Total",4
"Ikaztegieta","1945","Total",4
"Ikaztegieta","1944","Total",1
"Ikaztegieta","1943","Total",4
"Ikaztegieta","1942","Total",4
"Ikaztegieta","1941","Total",2
"Ikaztegieta","1940","Total",2
"Ikaztegieta","1939","Total",4
"Ikaztegieta","1938","Total",0
"Ikaztegieta","1937","Total",5
"Ikaztegieta","1936","Total",1
"Ikaztegieta","1935","Total",1
"Ikaztegieta","1934","Total",1
"Ikaztegieta","1933","Total",0
"Ikaztegieta","1932","Total",0
"Ikaztegieta","1931","Total",1
"Ikaztegieta","1930","Total",0
"Ikaztegieta","1929","Total",1
"Ikaztegieta","1928","Total",0
"Ikaztegieta","1927","Total",0
"Ikaztegieta","1926","Total",1
"Ikaztegieta","1925","Total",0
"Ikaztegieta","1924","Total",0
"Ikaztegieta","1923","Total",0
"Ikaztegieta","1922","Total",0
"Ikaztegieta","1921","Total",0
"Ikaztegieta","1920","Total",0
"Ikaztegieta","1919","Total",0
"Ikaztegieta","1918","Total",0
"Ikaztegieta","1917","Total",0
"Ikaztegieta","1916","Total",0
"Ikaztegieta","1915","Total",0
"Ikaztegieta","1914","Total",0
"Ikaztegieta","1913","Total",0
"Ikaztegieta","1912","Total",0
"Ikaztegieta","1911","Total",0
"Ikaztegieta","1910","Total",0
